ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,type
2021-09-18T00:00:00.000Z,3.3779302218308287E9,3.1686956754997354E9,5.31815446415771E9,3.3779302218308287E9,3.3779302218308287E9,8.766896721661996E8,8.766896721661996E8,8.766896721661996E8,8.766896721661996E8,8.766896721661996E8,8.766896721661996E8,0.0,0.0,0.0,4.2546198939970284E9,Forecast
2021-10-16T00:00:00.000Z,3.4223772287881556E9,4.1574859071812916E9,6.211671487390586E9,3.4223772287881556E9,3.4223772287881556E9,1.710768108243321E9,1.710768108243321E9,1.710768108243321E9,1.710768108243321E9,1.710768108243321E9,1.710768108243321E9,0.0,0.0,0.0,5.133145337031477E9,Forecast
2021-11-13T00:00:00.000Z,3.466824235725334E9,3.8544474764675083E9,5.956509222523469E9,3.466824235725334E9,3.466824235725334E9,1.4435936943791656E9,1.4435936943791656E9,1.4435936943791656E9,1.4435936943791656E9,1.4435936943791656E9,1.4435936943791656E9,0.0,0.0,0.0,4.9104179301045E9,Forecast
2021-12-11T00:00:00.000Z,3.5112712428173585E9,3.3169562412511125E9,5.415471293775485E9,3.5112712428173585E9,3.5112712428173585E9,8.388698887513628E8,8.388698887513628E8,8.388698887513628E8,8.388698887513628E8,8.388698887513628E8,8.388698887513628E8,0.0,0.0,0.0,4.350141131568722E9,Forecast
2022-01-08T00:00:00.000Z,3.55571824987794E9,2.8618583404877152E9,4.952495628385536E9,3.55571824987794E9,3.55571824987794E9,3.265270245301747E8,3.265270245301747E8,3.265270245301747E8,3.265270245301747E8,3.265270245301747E8,3.265270245301747E8,0.0,0.0,0.0,3.882245274408115E9,Forecast
2022-02-05T00:00:00.000Z,3.6001652568441896E9,1.5659968216863575E9,3.6334832395700016E9,3.6001652568441896E9,3.6001652568441896E9,-9.723220113573465E8,-9.723220113573465E8,-9.723220113573465E8,-9.723220113573465E8,-9.723220113573465E8,-9.723220113573465E8,0.0,0.0,0.0,2.627843245486843E9,Forecast
2022-03-05T00:00:00.000Z,3.6446122638104396E9,1.9402983344532673E9,3.9687563682565455E9,3.6446122638104396E9,3.6446122638104396E9,-6.790922950654919E8,-6.790922950654919E8,-6.790922950654919E8,-6.790922950654919E8,-6.790922950654919E8,-6.790922950654919E8,0.0,0.0,0.0,2.9655199687449474E9,Forecast
2022-04-02T00:00:00.000Z,3.68905927077669E9,2.384536857486008E9,4.36619212017298E9,3.68905927077669E9,3.68905927077669E9,-3.631812043225082E8,-3.631812043225082E8,-3.631812043225082E8,-3.631812043225082E8,-3.631812043225082E8,-3.631812043225082E8,0.0,0.0,0.0,3.3258780664541817E9,Forecast
2022-04-30T00:00:00.000Z,3.73350627774294E9,1.5925862453678942E9,3.5781493472251143E9,3.73350627774294E9,3.73350627774294E9,-1.1582140410032687E9,-1.1582140410032687E9,-1.1582140410032687E9,-1.1582140410032687E9,-1.1582140410032687E9,-1.1582140410032687E9,0.0,0.0,0.0,2.575292236739671E9,Forecast
2022-05-28T00:00:00.000Z,3.7779532847091904E9,1.9155070298572247E9,4.041749544242159E9,3.7779532847091904E9,3.7779532847091904E9,-8.186457551312304E8,-8.186457551312304E8,-8.186457551312304E8,-8.186457551312304E8,-8.186457551312304E8,-8.186457551312304E8,0.0,0.0,0.0,2.95930752957796E9,Forecast
2022-06-25T00:00:00.000Z,3.8224002916754403E9,2.231612105932567E9,4.2404512138810496E9,3.8224002916754403E9,3.8224002916754403E9,-6.378282422810435E8,-6.378282422810435E8,-6.378282422810435E8,-6.378282422810435E8,-6.378282422810435E8,-6.378282422810435E8,0.0,0.0,0.0,3.184572049394397E9,Forecast
2022-07-23T00:00:00.000Z,3.86684729864169E9,2.1668257582470546E9,4.29665872378942E9,3.86684729864169E9,3.86684729864169E9,-6.528547747920495E8,-6.528547747920495E8,-6.528547747920495E8,-6.528547747920495E8,-6.528547747920495E8,-6.528547747920495E8,0.0,0.0,0.0,3.2139925238496404E9,Forecast
2022-08-20T00:00:00.000Z,3.91129430560794E9,2.9908948198843493E9,4.955247239650849E9,3.91129430560794E9,3.91129430560794E9,7.964518251087338E7,7.964518251087338E7,7.964518251087338E7,7.964518251087338E7,7.964518251087338E7,7.964518251087338E7,0.0,0.0,0.0,3.9909394881188135E9,Forecast
2022-09-17T00:00:00.000Z,3.9557413125741906E9,3.7533597435219455E9,5.767811245183742E9,3.9557413125741906E9,3.9557413125741906E9,8.024745329119644E8,8.024745329119644E8,8.024745329119644E8,8.024745329119644E8,8.024745329119644E8,8.024745329119644E8,0.0,0.0,0.0,4.758215845486155E9,Forecast
2022-10-15T00:00:00.000Z,4.00018831954044E9,4.719598562411937E9,6.705432293459096E9,4.00018831954044E9,4.00018831954044E9,1.728495939703436E9,1.728495939703436E9,1.728495939703436E9,1.728495939703436E9,1.728495939703436E9,1.728495939703436E9,0.0,0.0,0.0,5.7286842592438755E9,Forecast
2022-11-12T00:00:00.000Z,4.0446353265066905E9,4.522531806350744E9,6.4055030764894E9,4.0446353264549074E9,4.044635326583419E9,1.4453482811615794E9,1.4453482811615794E9,1.4453482811615794E9,1.4453482811615794E9,1.4453482811615794E9,1.4453482811615794E9,0.0,0.0,0.0,5.48998360766827E9,Forecast
2022-12-10T00:00:00.000Z,4.089082333472941E9,3.965249142850433E9,6.116518979728323E9,4.089082331880848E9,4.089082335397119E9,8.754286013189679E8,8.754286013189679E8,8.754286013189679E8,8.754286013189679E8,8.754286013189679E8,8.754286013189679E8,0.0,0.0,0.0,4.964510934791909E9,Forecast
2023-01-07T00:00:00.000Z,4.1335293404391904E9,3.543287784278403E9,5.521299181505853E9,4.1335293361238365E9,4.1335293451220155E9,3.6532560762899107E8,3.6532560762899107E8,3.6532560762899107E8,3.6532560762899107E8,3.6532560762899107E8,3.6532560762899107E8,0.0,0.0,0.0,4.498854948068181E9,Forecast
2023-02-04T00:00:00.000Z,4.177976347405441E9,2.2242114301538973E9,4.2881437891699786E9,4.1779763393330235E9,4.177976356172489E9,-9.447706202397678E8,-9.447706202397678E8,-9.447706202397678E8,-9.447706202397678E8,-9.447706202397678E8,-9.447706202397678E8,0.0,0.0,0.0,3.2332057271656733E9,Forecast
2023-03-04T00:00:00.000Z,4.222423354371691E9,2.406966236003325E9,4.5590716451009445E9,4.2224233417767286E9,4.222423367325509E9,-7.000767668210102E8,-7.000767668210102E8,-7.000767668210102E8,-7.000767668210102E8,-7.000767668210102E8,-7.000767668210102E8,0.0,0.0,0.0,3.522346587550681E9,Forecast
2023-04-01T00:00:00.000Z,4.2668703613379407E9,2.9460884979049745E9,4.889290279979055E9,4.26687034413156E9,4.2668703787787786E9,-3.463265327094228E8,-3.463265327094228E8,-3.463265327094228E8,-3.463265327094228E8,-3.463265327094228E8,-3.463265327094228E8,0.0,0.0,0.0,3.920543828628518E9,Forecast
2023-04-29T00:00:00.000Z,4.311317368304191E9,2.1269241916814873E9,4.1219538629837E9,4.311317347119375E9,4.311317391441355E9,-1.1645739649911487E9,-1.1645739649911487E9,-1.1645739649911487E9,-1.1645739649911487E9,-1.1645739649911487E9,-1.1645739649911487E9,0.0,0.0,0.0,3.1467434033130417E9,Forecast
2018-10-27T00:00:00.000Z,1.7000557246397748E9,2.1999748393322387E9,4.156782233731066E9,1.7000557246397748E9,1.7000557246397748E9,1.52201336377185E9,1.52201336377185E9,1.52201336377185E9,1.52201336377185E9,1.52201336377185E9,1.52201336377185E9,0.0,0.0,0.0,3.222069088411625E9,Forecast
2018-11-24T00:00:00.000Z,1.7445027310381067E9,2.0317211355141368E9,4.08487800616446E9,1.7445027310381067E9,1.7445027310381067E9,1.338366618708544E9,1.338366618708544E9,1.338366618708544E9,1.338366618708544E9,1.338366618708544E9,1.338366618708544E9,0.0,0.0,0.0,3.0828693497466507E9,Forecast
2018-12-22T00:00:00.000Z,1.7889497373411384E9,1.4018864770289373E9,3.4226682465020075E9,1.7889497373411384E9,1.7889497373411384E9,6.158869802134124E8,6.158869802134124E8,6.158869802134124E8,6.158869802134124E8,6.158869802134124E8,6.158869802134124E8,0.0,0.0,0.0,2.4048367175545506E9,Forecast
2019-01-19T00:00:00.000Z,1.8333967436609466E9,6.783960740554657E8,2.674475907522441E9,1.8333967436609466E9,1.8333967436609466E9,-1.7851549522725365E8,-1.7851549522725365E8,-1.7851549522725365E8,-1.7851549522725365E8,-1.7851549522725365E8,-1.7851549522725365E8,0.0,0.0,0.0,1.654881248433693E9,Forecast
2019-02-16T00:00:00.000Z,1.877843750031083E9,-2.2004331519058415E8,1.8507316873368635E9,1.877843750031083E9,1.877843750031083E9,-9.824006611270514E8,-9.824006611270514E8,-9.824006611270514E8,-9.824006611270514E8,-9.824006611270514E8,-9.824006611270514E8,0.0,0.0,0.0,8.954430889040318E8,Forecast
2019-03-16T00:00:00.000Z,1.922290756495865E9,4.305351061358259E8,2.468119894666894E9,1.922290756495865E9,1.922290756495865E9,-4.906164202131039E8,-4.906164202131039E8,-4.906164202131039E8,-4.906164202131039E8,-4.906164202131039E8,-4.906164202131039E8,0.0,0.0,0.0,1.431674336282761E9,Forecast
2019-04-13T00:00:00.000Z,1.966737762992195E9,1.7747504734883815E8,2.2296930360360227E9,1.966737762992195E9,1.966737762992195E9,-7.138959714671102E8,-7.138959714671102E8,-7.138959714671102E8,-7.138959714671102E8,-7.138959714671102E8,-7.138959714671102E8,0.0,0.0,0.0,1.2528417915250847E9,Forecast
2019-05-11T00:00:00.000Z,2.0111847694423282E9,7.916727700683974E7,2.1211084659782763E9,2.0111847694423282E9,2.0111847694423282E9,-9.119834347125977E8,-9.119834347125977E8,-9.119834347125977E8,-9.119834347125977E8,-9.119834347125977E8,-9.119834347125977E8,0.0,0.0,0.0,1.0992013347297306E9,Forecast
2019-06-08T00:00:00.000Z,2.0556317759006634E9,4.395143032081375E7,2.126309002571121E9,2.0556317759006634E9,2.0556317759006634E9,-1.0000033414575808E9,-1.0000033414575808E9,-1.0000033414575808E9,-1.0000033414575808E9,-1.0000033414575808E9,-1.0000033414575808E9,0.0,0.0,0.0,1.0556284344430826E9,Forecast
2019-07-06T00:00:00.000Z,2.1000787823836036E9,6.696877711176263E8,2.67551115881194E9,2.1000787823836036E9,2.1000787823836036E9,-4.375139615155637E8,-4.375139615155637E8,-4.375139615155637E8,-4.375139615155637E8,-4.375139615155637E8,-4.375139615155637E8,0.0,0.0,0.0,1.6625648208680398E9,Forecast
2019-08-03T00:00:00.000Z,2.1445257888018947E9,6.316835778956298E8,2.6688620872550726E9,2.1445257888018947E9,2.1445257888018947E9,-4.9213445010563576E8,-4.9213445010563576E8,-4.9213445010563576E8,-4.9213445010563576E8,-4.9213445010563576E8,-4.9213445010563576E8,0.0,0.0,0.0,1.652391338696259E9,Forecast
2019-08-31T00:00:00.000Z,2.188972795155536E9,1.3745514689545765E9,3.4448670353240848E9,2.188972795155536E9,2.188972795155536E9,2.1255153756038147E8,2.1255153756038147E8,2.1255153756038147E8,2.1255153756038147E8,2.1255153756038147E8,2.1255153756038147E8,0.0,0.0,0.0,2.4015243327159176E9,Forecast
2019-09-28T00:00:00.000Z,2.2334198016061397E9,2.7111279873532934E9,4.670541054887497E9,2.2334198016061397E9,2.2334198016061397E9,1.4346583914016469E9,1.4346583914016469E9,1.4346583914016469E9,1.4346583914016469E9,1.4346583914016469E9,1.4346583914016469E9,0.0,0.0,0.0,3.6680781930077868E9,Forecast
2019-10-26T00:00:00.000Z,2.2778668080502396E9,2.772086436155942E9,4.826752908308647E9,2.2778668080502396E9,2.2778668080502396E9,1.5409881522394586E9,1.5409881522394586E9,1.5409881522394586E9,1.5409881522394586E9,1.5409881522394586E9,1.5409881522394586E9,0.0,0.0,0.0,3.818854960289698E9,Forecast
2019-11-23T00:00:00.000Z,2.3223138144748273E9,2.756904825214319E9,4.726504492615192E9,2.3223138144748273E9,2.3223138144748273E9,1.3613369734352832E9,1.3613369734352832E9,1.3613369734352832E9,1.3613369734352832E9,1.3613369734352832E9,1.3613369734352832E9,0.0,0.0,0.0,3.6836507879101105E9,Forecast
2019-12-21T00:00:00.000Z,2.3667608208974576E9,2.0202964278257031E9,4.004197861293281E9,2.3667608208974576E9,2.3667608208974576E9,6.33268151157929E8,6.33268151157929E8,6.33268151157929E8,6.33268151157929E8,6.33268151157929E8,6.33268151157929E8,0.0,0.0,0.0,3.0000289720553865E9,Forecast
2020-01-18T00:00:00.000Z,2.411207827318131E9,1.2555634496320832E9,3.3544207491904597E9,2.411207827318131E9,2.411207827318131E9,-1.0754524673703662E8,-1.0754524673703662E8,-1.0754524673703662E8,-1.0754524673703662E8,-1.0754524673703662E8,-1.0754524673703662E8,0.0,0.0,0.0,2.3036625805810943E9,Forecast
2020-02-15T00:00:00.000Z,2.455654833679705E9,4.0116159796314394E8,2.447810836781291E9,2.455654833679705E9,2.455654833679705E9,-9.977734405280508E8,-9.977734405280508E8,-9.977734405280508E8,-9.977734405280508E8,-9.977734405280508E8,-9.977734405280508E8,0.0,0.0,0.0,1.4578813931516542E9,Forecast
2020-03-14T00:00:00.000Z,2.5001018400532885E9,9.957349241048118E8,3.064864486620364E9,2.5001018400532885E9,2.5001018400532885E9,-5.137892696081385E8,-5.137892696081385E8,-5.137892696081385E8,-5.137892696081385E8,-5.137892696081385E8,-5.137892696081385E8,0.0,0.0,0.0,1.98631257044515E9,Forecast
2020-04-11T00:00:00.000Z,2.544548846521998E9,1.0005419716939998E9,2.8774337934388695E9,2.544548846521998E9,2.544548846521998E9,-6.596499904072534E8,-6.596499904072534E8,-6.596499904072534E8,-6.596499904072534E8,-6.596499904072534E8,-6.596499904072534E8,0.0,0.0,0.0,1.8848988561147447E9,Forecast
2020-05-09T00:00:00.000Z,2.5889958529977155E9,6.055150490177078E8,2.6987829172124734E9,2.5889958529977155E9,2.5889958529977155E9,-9.481592269361464E8,-9.481592269361464E8,-9.481592269361464E8,-9.481592269361464E8,-9.481592269361464E8,-9.481592269361464E8,0.0,0.0,0.0,1.6408366260615692E9,Forecast
2020-06-06T00:00:00.000Z,2.633442859480439E9,6.62251984835986E8,2.5616778524273357E9,2.633442859480439E9,2.633442859480439E9,-9.903656384853024E8,-9.903656384853024E8,-9.903656384853024E8,-9.903656384853024E8,-9.903656384853024E8,-9.903656384853024E8,0.0,0.0,0.0,1.6430772209951367E9,Forecast
2020-07-04T00:00:00.000Z,2.677889865991104E9,1.2445295427415602E9,3.252123552169248E9,2.677889865991104E9,2.677889865991104E9,-4.410093363494607E8,-4.410093363494607E8,-4.410093363494607E8,-4.410093363494607E8,-4.410093363494607E8,-4.410093363494607E8,0.0,0.0,0.0,2.2368805296416435E9,Forecast
2020-08-01T00:00:00.000Z,2.722336872511082E9,1.293396103667249E9,3.304333716249873E9,2.722336872511082E9,2.722336872511082E9,-5.303570388376212E8,-5.303570388376212E8,-5.303570388376212E8,-5.303570388376212E8,-5.303570388376212E8,-5.303570388376212E8,0.0,0.0,0.0,2.191979833673461E9,Forecast
2020-08-29T00:00:00.000Z,2.766783879039057E9,1.9567190648392506E9,3.958715781767729E9,2.766783879039057E9,2.766783879039057E9,1.9895325062967604E8,1.9895325062967604E8,1.9895325062967604E8,1.9895325062967604E8,1.9895325062967604E8,1.9895325062967604E8,0.0,0.0,0.0,2.9657371296687326E9,Forecast
2020-09-26T00:00:00.000Z,2.811230885634842E9,3.1812461389713216E9,5.203086658574103E9,2.811230885634842E9,2.811230885634842E9,1.3693565194288673E9,1.3693565194288673E9,1.3693565194288673E9,1.3693565194288673E9,1.3693565194288673E9,1.3693565194288673E9,0.0,0.0,0.0,4.1805874050637093E9,Forecast
2020-10-24T00:00:00.000Z,2.855677892298439E9,3.362324265421705E9,5.403999530865803E9,2.855677892298439E9,2.855677892298439E9,1.5617657800698328E9,1.5617657800698328E9,1.5617657800698328E9,1.5617657800698328E9,1.5617657800698328E9,1.5617657800698328E9,0.0,0.0,0.0,4.417443672368272E9,Forecast
2020-11-21T00:00:00.000Z,2.900124898910529E9,3.2548845865700073E9,5.293288058508524E9,2.900124898910529E9,2.900124898910529E9,1.3812526505634725E9,1.3812526505634725E9,1.3812526505634725E9,1.3812526505634725E9,1.3812526505634725E9,1.3812526505634725E9,0.0,0.0,0.0,4.281377549474002E9,Forecast
2020-12-19T00:00:00.000Z,2.9445719055054507E9,2.6020289180134044E9,4.605519285173084E9,2.9445719055054507E9,2.9445719055054507E9,6.525930916856533E8,6.525930916856533E8,6.525930916856533E8,6.525930916856533E8,6.525930916856533E8,6.525930916856533E8,0.0,0.0,0.0,3.597164997191104E9,Forecast
2021-01-16T00:00:00.000Z,2.989018912081538E9,1.9467238299993782E9,4.021532343359726E9,2.989018912081538E9,2.989018912081538E9,-3.866246648303149E7,-3.866246648303149E7,-3.866246648303149E7,-3.866246648303149E7,-3.866246648303149E7,-3.866246648303149E7,0.0,0.0,0.0,2.950356445598507E9,Forecast
2021-02-13T00:00:00.000Z,3.0334659186964974E9,9.562794910247003E8,3.0310288193638496E9,3.0334659186964974E9,3.0334659186964974E9,-1.0099203601979855E9,-1.0099203601979855E9,-1.0099203601979855E9,-1.0099203601979855E9,-1.0099203601979855E9,-1.0099203601979855E9,0.0,0.0,0.0,2.0235455584985118E9,Forecast
2021-03-13T00:00:00.000Z,3.077912925428071E9,1.5188720136037366E9,3.5097965839423704E9,3.077912925428071E9,3.077912925428071E9,-5.367489940789115E8,-5.367489940789115E8,-5.367489940789115E8,-5.367489940789115E8,-5.367489940789115E8,-5.367489940789115E8,0.0,0.0,0.0,2.5411639313491597E9,Forecast
2021-04-10T00:00:00.000Z,3.1223599321842813E9,1.551398425188089E9,3.5351174997468376E9,3.1223599321842813E9,3.1223599321842813E9,-6.07319484276559E8,-6.07319484276559E8,-6.07319484276559E8,-6.07319484276559E8,-6.07319484276559E8,-6.07319484276559E8,0.0,0.0,0.0,2.5150404479077225E9,Forecast
2021-05-08T00:00:00.000Z,3.1668069389487057E9,1.2129035719189284E9,3.122460135053167E9,3.1668069389487057E9,3.1668069389487057E9,-9.846676960546039E8,-9.846676960546039E8,-9.846676960546039E8,-9.846676960546039E8,-9.846676960546039E8,-9.846676960546039E8,0.0,0.0,0.0,2.1821392428941016E9,Forecast
2021-06-05T00:00:00.000Z,3.211253945849783E9,1.2692499449012616E9,3.2146411852136455E9,3.211253945849783E9,3.211253945849783E9,-9.759204319307652E8,-9.759204319307652E8,-9.759204319307652E8,-9.759204319307652E8,-9.759204319307652E8,-9.759204319307652E8,0.0,0.0,0.0,2.235333513919018E9,Forecast
2021-07-03T00:00:00.000Z,3.255700952744594E9,1.8100151318925848E9,3.773637280048789E9,3.255700952744594E9,3.255700952744594E9,-4.501650006718756E8,-4.501650006718756E8,-4.501650006718756E8,-4.501650006718756E8,-4.501650006718756E8,-4.501650006718756E8,0.0,0.0,0.0,2.8055359520727186E9,Forecast
2021-07-31T00:00:00.000Z,3.3001479596206064E9,1.7702408551657796E9,3.7905485846379294E9,3.3001479596206064E9,3.3001479596206064E9,-5.642775530321949E8,-5.642775530321949E8,-5.642775530321949E8,-5.642775530321949E8,-5.642775530321949E8,-5.642775530321949E8,0.0,0.0,0.0,2.7358704065884113E9,Forecast
2021-08-28T00:00:00.000Z,3.3445949665674996E9,2.472621757882526E9,4.568122885544584E9,3.3445949665674996E9,3.3445949665674996E9,1.8649704658306122E8,1.8649704658306122E8,1.8649704658306122E8,1.8649704658306122E8,1.8649704658306122E8,1.8649704658306122E8,0.0,0.0,0.0,3.531092013150561E9,Forecast
2021-09-25T00:00:00.000Z,3.3890419735852723E9,3.6852505799830008E9,5.674191238480887E9,3.3890419735852723E9,3.3890419735852723E9,1.2999928783475227E9,1.2999928783475227E9,1.2999928783475227E9,1.2999928783475227E9,1.2999928783475227E9,1.2999928783475227E9,0.0,0.0,0.0,4.689034851932795E9,Forecast
2021-10-23T00:00:00.000Z,3.43348898052245E9,4.0538817648554416E9,6.111952310009254E9,3.43348898052245E9,3.43348898052245E9,1.5839881704865336E9,1.5839881704865336E9,1.5839881704865336E9,1.5839881704865336E9,1.5839881704865336E9,1.5839881704865336E9,0.0,0.0,0.0,5.017477151008984E9,Forecast
2021-11-20T00:00:00.000Z,3.47793598749834E9,3.858339680148426E9,5.910755117233817E9,3.47793598749834E9,3.47793598749834E9,1.3981221116606672E9,1.3981221116606672E9,1.3981221116606672E9,1.3981221116606672E9,1.3981221116606672E9,1.3981221116606672E9,0.0,0.0,0.0,4.876058099159007E9,Forecast
2021-12-18T00:00:00.000Z,3.522382994590365E9,3.2279638241490726E9,5.250624743574385E9,3.522382994590365E9,3.522382994590365E9,6.741135147922459E8,6.741135147922459E8,6.741135147922459E8,6.741135147922459E8,6.741135147922459E8,6.741135147922459E8,0.0,0.0,0.0,4.196496509382611E9,Forecast
2022-01-15T00:00:00.000Z,3.566830001619502E9,2.5869503671895494E9,4.568881981331021E9,3.566830001619502E9,3.566830001619502E9,2.7489320598928742E7,2.7489320598928742E7,2.7489320598928742E7,2.7489320598928742E7,2.7489320598928742E7,2.7489320598928742E7,0.0,0.0,0.0,3.594319322218431E9,Forecast
2022-02-12T00:00:00.000Z,3.611277008585752E9,1.5180598835578141E9,3.6392795161255627E9,3.611277008585752E9,3.611277008585752E9,-1.0182739106377398E9,-1.0182739106377398E9,-1.0182739106377398E9,-1.0182739106377398E9,-1.0182739106377398E9,-1.0182739106377398E9,0.0,0.0,0.0,2.5930030979480124E9,Forecast
2022-03-12T00:00:00.000Z,3.655724015552002E9,2.0832787541415436E9,4.146163562670917E9,3.655724015552002E9,3.655724015552002E9,-5.593486209686824E8,-5.593486209686824E8,-5.593486209686824E8,-5.593486209686824E8,-5.593486209686824E8,-5.593486209686824E8,0.0,0.0,0.0,3.0963753945833197E9,Forecast
2022-04-09T00:00:00.000Z,3.7001710225182524E9,2.16294385053544E9,4.0747839553465085E9,3.7001710225182524E9,3.7001710225182524E9,-5.577988226630077E8,-5.577988226630077E8,-5.577988226630077E8,-5.577988226630077E8,-5.577988226630077E8,-5.577988226630077E8,0.0,0.0,0.0,3.1423721998552446E9,Forecast
2022-05-07T00:00:00.000Z,3.744618029484503E9,1.6834354335661926E9,3.7801297387817097E9,3.744618029484503E9,3.744618029484503E9,-1.0204150938759334E9,-1.0204150938759334E9,-1.0204150938759334E9,-1.0204150938759334E9,-1.0204150938759334E9,-1.0204150938759334E9,0.0,0.0,0.0,2.724202935608569E9,Forecast
2022-06-04T00:00:00.000Z,3.7890650364507523E9,1.8706286328520758E9,3.779366063708137E9,3.7890650364507523E9,3.7890650364507523E9,-9.57343868697109E8,-9.57343868697109E8,-9.57343868697109E8,-9.57343868697109E8,-9.57343868697109E8,-9.57343868697109E8,0.0,0.0,0.0,2.831721167753643E9,Forecast
2022-07-02T00:00:00.000Z,3.833512043417002E9,2.4029051736165147E9,4.417781242715127E9,3.833512043417002E9,3.833512043417002E9,-4.6500757172971594E8,-4.6500757172971594E8,-4.6500757172971594E8,-4.6500757172971594E8,-4.6500757172971594E8,-4.6500757172971594E8,0.0,0.0,0.0,3.3685044716872864E9,Forecast
2022-07-30T00:00:00.000Z,3.8779590503832526E9,2.245421926322564E9,4.2185490516439924E9,3.8779590503832526E9,3.8779590503832526E9,-5.93329874362295E8,-5.93329874362295E8,-5.93329874362295E8,-5.93329874362295E8,-5.93329874362295E8,-5.93329874362295E8,0.0,0.0,0.0,3.2846291760209575E9,Forecast
2022-08-27T00:00:00.000Z,3.9224060573495026E9,3.076404822082028E9,5.083201399106617E9,3.9224060573495026E9,3.9224060573495026E9,1.7439100529178134E8,1.7439100529178134E8,1.7439100529178134E8,1.7439100529178134E8,1.7439100529178134E8,1.7439100529178134E8,0.0,0.0,0.0,4.096797062641284E9,Forecast
2022-09-24T00:00:00.000Z,3.966853064315753E9,4.128371625405011E9,6.216445498195271E9,3.966853064315753E9,3.966853064315753E9,1.2273712445287726E9,1.2273712445287726E9,1.2273712445287726E9,1.2273712445287726E9,1.2273712445287726E9,1.2273712445287726E9,0.0,0.0,0.0,5.194224308844525E9,Forecast
2022-10-22T00:00:00.000Z,4.011300071282003E9,4.600389379206385E9,6.657340548838515E9,4.011300071282003E9,4.011300071282003E9,1.6072133853557334E9,1.6072133853557334E9,1.6072133853557334E9,1.6072133853557334E9,1.6072133853557334E9,1.6072133853557334E9,0.0,0.0,0.0,5.618513456637736E9,Forecast
2022-11-19T00:00:00.000Z,4.0557470782482524E9,4.517246878400819E9,6.436482034981537E9,4.055747077976348E9,4.0557470785617037E9,1.412024980658669E9,1.412024980658669E9,1.412024980658669E9,1.412024980658669E9,1.412024980658669E9,1.412024980658669E9,0.0,0.0,0.0,5.467772058906921E9,Forecast
2022-12-17T00:00:00.000Z,4.100194085214503E9,3.728325012125337E9,5.829513854689903E9,4.1001940830251646E9,4.1001940877001185E9,6.98001441864101E8,6.98001441864101E8,6.98001441864101E8,6.98001441864101E8,6.98001441864101E8,6.98001441864101E8,0.0,0.0,0.0,4.798195527078604E9,Forecast
2023-01-14T00:00:00.000Z,4.144641092180753E9,3.156374689490777E9,5.215849276548202E9,4.1446410869633183E9,4.1446410978672433E9,9.034871383912346E7,9.034871383912346E7,9.034871383912346E7,9.034871383912346E7,9.034871383912346E7,9.034871383912346E7,0.0,0.0,0.0,4.2349898060198765E9,Forecast
2023-02-11T00:00:00.000Z,4.1890880991470027E9,2.086240657330578E9,4.1491518774227366E9,4.189088090103513E9,4.1890881087120576E9,-1.0222898964246968E9,-1.0222898964246968E9,-1.0222898964246968E9,-1.0222898964246968E9,-1.0222898964246968E9,-1.0222898964246968E9,0.0,0.0,0.0,3.166798202722306E9,Forecast
2023-03-11T00:00:00.000Z,4.233535106113253E9,2.608289851848953E9,4.660412650730842E9,4.2335350928048334E9,4.233535119857328E9,-5.815152982137702E8,-5.815152982137702E8,-5.815152982137702E8,-5.815152982137702E8,-5.815152982137702E8,-5.815152982137702E8,0.0,0.0,0.0,3.6520198078994827E9,Forecast
2023-04-08T00:00:00.000Z,4.277982113079503E9,2.7744080909668217E9,4.789890635711285E9,4.2779820948773074E9,4.2779821315850067E9,-5.118859855598646E8,-5.118859855598646E8,-5.118859855598646E8,-5.118859855598646E8,-5.118859855598646E8,-5.118859855598646E8,0.0,0.0,0.0,3.7660961275196385E9,Forecast
